股票代码,现价,昨收,策略数量,策略名称
600330,,7.66,,
600332,,26.95,,
600335,,6.67,,
600336,,7.12,,
600338,,12.94,,
600339,,3.55,,
600346,,15.78,,
600348,,7.32,,
600351,,6.7,,
600352,,10.69,,
600362,,24.09,,
600371,,9.43,,
600378,,26.2,,
600386,,4.95,,
600388,,12.22,,
600395,,5.21,,
600399,,5.98,,
600405,,6.12,,
600406,,23.64,,
600408,,2.34,,
600409,,5.55,,
600422,,14.82,,
600425,,4.5,,
600426,,24.03,,
600428,,6.93,,
600429,,4.7,,
600436,,204.96,,
600439,,3.68,,
600444,,21.48,,
600456,,32.1,,
600477,,2.82,,
600478,,5.9,,
600486,,62.48,,
600489,,15.78,,
600491,,3.67,,
600497,,5.72,,
600499,,11.07,,
600501,,20.82,,
600502,,5.18,,
600503,,2.7,,
600507,,6.01,,
600508,,12.65,,
600509,,6.69,,
600511,,30.15,,
600512,,2.46,,
600515,,3.94,,
600516,,4.95,,
600517,,5.57,,
600519,,1464.98,,
600523,,15.3,,
600529,,22.68,,
600535,,16.3,,
600540,,5.23,,
600546,,10.08,,
600548,,10.47,,
600549,,23.38,,
600558,,5.77,,
600559,,17.22,,
600561,,6.72,,
600572,,4.6,,
600575,,3.67,,
600577,,7.77,,
600580,,24.11,,
600582,,6.51,,
600583,,5.7,,
600585,,27.17,,
600587,,16.28,,
600593,,34.3,,
600596,,9.91,,
600597,,8.7,,
600598,,14.77,,
600600,,69.81,,
600603,,7.82,,
600616,,5.72,,
600618,,10.86,,
600623,,8.85,,
600624,,7.14,,
600628,,7.63,,
600637,,7.88,,
600639,,11.03,,
600641,,14.2,,
600654,,3.04,,
600655,,5.79,,
600662,,5.83,,
600664,,4.02,,
600674,,16.22,,
600682,,6.86,,
600688,,2.98,,
600690,,26.81,,
600691,,2.58,,
600694,,19.46,,
600702,,54.07,,
600714,,12.5,,
600717,,4.78,,
600720,,9.0,,
600722,,6.18,,
600724,,4.98,,
600725,,3.39,,
600727,,8.03,,
600737,,10.15,,
600739,,11.9,,
600740,,4.27,,
600741,,19.13,,
600742,,10.43,,
600746,,8.24,,
600749,,14.47,,
600750,,22.28,,
600754,,22.77,,
600763,,42.85,,
600771,,21.16,,
600773,,12.27,,
600778,,6.7,,
600779,,42.98,,
600780,,6.3,,
600787,,6.01,,
600805,,5.82,,
600809,,190.78,,
600814,,7.9,,
600817,,12.7,,
600820,,7.43,,
600824,,4.31,,
600826,,15.29,,
600827,,9.67,,
600828,,3.99,,
600834,,9.11,,
600845,,24.94,,
600846,,11.52,,
600848,,9.53,,
600853,,4.04,,
600859,,14.3,,
600863,,4.42,,
600867,,8.32,,
600869,,5.9,,
600872,,19.23,,
600873,,11.06,,
600874,,6.15,,
600875,,21.58,,
600881,,1.91,,
600883,,8.32,,
600884,,9.66,,
600885,,23.8,,
600886,,15.59,,
600887,,28.37,,
600888,,7.39,,
600895,,27.0,,
600903,,7.06,,
600905,,4.42,,
600916,,8.3,,
600917,,5.84,,
600925,,5.31,,
600929,,5.32,,
600955,,14.52,,
600956,,8.02,,
600958,,10.99,,
600959,,3.59,,
600963,,4.76,,
600965,,5.19,,
600966,,4.77,,
600968,,4.32,,
600970,,9.87,,
600971,,7.29,,
600973,,5.47,,
600975,,6.56,,
600976,,40.62,,
600984,,3.8,,
600985,,13.18,,
600988,,24.39,,
600989,,16.65,,
600992,,15.51,,
600995,,10.84,,
600997,,6.39,,
601001,,14.32,,
601011,,2.95,,
601016,,3.14,,
601018,,3.78,,
601038,,13.65,,
601061,,8.38,,
601065,,8.56,,
601069,,20.86,,
601088,,39.48,,
601096,,4.6,,
601100,,80.38,,
601101,,7.88,,
601106,,3.1,,
601116,,11.8,,
601117,,8.17,,
601118,,5.15,,
601121,,6.7,,
601126,,17.67,,
601139,,6.55,,
601156,,14.17,,
601158,,4.83,,
601163,,14.71,,
601179,,7.47,,
601186,,8.81,,
601188,,3.68,,
601200,,8.29,,
601216,,5.62,,
601225,,21.1,,
601228,,3.4,,
601233,,12.05,,
601311,,9.51,,
601326,,3.39,,
601333,,3.09,,
601336,,62.25,,
601366,,4.73,,
601368,,5.11,,
601369,,9.26,,
601377,,6.48,,
601390,,6.16,,
601399,,3.72,,
601568,,4.43,,
601600,,7.77,,
601607,,19.18,,
601608,,5.09,,
601611,,9.88,,
601615,,11.6,,
601618,,3.23,,
601666,,8.77,,
601669,,6.15,,
601678,,4.55,,
601699,,12.6,,
601700,,5.06,,
601702,,16.53,,
601717,,17.9,,
601727,,7.74,,
601766,,7.75,,
601789,,5.72,,
601798,,8.46,,
601800,,10.33,,
601808,,14.26,,
601827,,8.88,,
601828,,3.07,,
601866,,2.59,,
601877,,23.6,,
601880,,1.57,,
601881,,17.55,,
601882,,19.67,,
601888,,65.43,,
601898,,12.55,,
601899,,20.25,,
601918,,6.99,,
601919,,16.18,,
601921,,8.18,,
601952,,9.93,,
601958,,11.87,,
601966,,15.5,,
601969,,8.24,,
601989,,4.81,,
601991,,3.89,,
601992,,1.8,,
601995,,36.79,,
601996,,2.31,,
603004,,22.41,,
603010,,10.08,,
603012,,6.32,,
603017,,9.8,,
603018,,9.45,,
603027,,12.02,,
603032,,18.77,,
603043,,15.86,,
603053,,9.66,,
603055,,9.39,,
603060,,7.13,,
603069,,23.52,,
603070,,14.06,,
603077,,1.9,,
603082,,39.5,,
603097,,22.38,,
603100,,20.9,,
603105,,8.54,,
603109,,32.22,,
603111,,6.86,,
603113,,7.52,,
603126,,6.83,,
603128,,6.3,,
603135,,10.13,,
603153,,18.56,,
603156,,21.89,,
603160,,74.19,,
603165,,12.69,,
603170,,12.5,,
603180,,19.79,,
603188,,4.46,,
603191,,15.33,,
603194,,41.38,,
603195,,47.85,,
603198,,42.18,,
603199,,36.04,,
603213,,15.2,,
603214,,19.18,,
603217,,18.96,,
603225,,12.47,,
603226,,13.98,,
603227,,9.11,,
603237,,17.14,,
603273,,19.03,,
603277,,16.75,,
603278,,10.43,,
603279,,15.98,,
603280,,31.59,,
603285,,24.63,,
603288,,39.5,,
603299,,10.19,,
603301,,21.33,,
603309,,13.88,,
603315,,14.18,,
603317,,11.55,,
603318,,6.86,,
603336,,7.38,,
603337,,39.95,,
603341,,39.79,,
603357,,9.06,,
603363,,3.9,,
603367,,19.83,,
603368,,17.6,,
603369,,41.18,,
603375,,44.19,,
603387,,8.58,,
603393,,29.79,,
603395,,34.36,,
603408,,11.68,,
603409,,34.96,,
603477,,22.5,,
603517,,15.66,,
603556,,27.62,,
603565,,10.37,,
603568,,19.22,,
603577,,10.29,,
603589,,34.08,,
603599,,11.83,,
603602,,15.74,,
603605,,82.92,,
603616,,5.46,,
603626,,8.63,,
603650,,32.53,,
603656,,19.09,,
603658,,38.59,,
603660,,7.16,,
603668,,13.5,,
603682,,6.1,,
603689,,8.74,,
603701,,18.19,,
603706,,20.52,,
603707,,11.34,,
603708,,10.43,,
603729,,17.23,,
603730,,5.91,,
603733,,21.29,,
603737,,40.46,,
603779,,7.67,,
603797,,4.74,,
603799,,39.43,,
603816,,25.5,,
603826,,20.23,,
603833,,59.25,,
603860,,32.99,,
603876,,9.49,,
603878,,5.74,,
603880,,6.5,,
603889,,6.01,,
603897,,24.31,,
603899,,30.9,,
603909,,10.3,,
603919,,18.96,,
603937,,10.41,,
603949,,20.74,,
603966,,11.69,,
603968,,12.22,,
603969,,9.13,,
603970,,14.29,,
603979,,50.57,,
603987,,8.27,,
603992,,24.05,,
603993,,9.06,,
603995,,18.33,,
605001,,7.71,,
605007,,11.92,,
605020,,25.59,,
605088,,38.0,,
605089,,24.87,,
605090,,27.94,,
605111,,31.6,,
605116,,24.03,,
605166,,11.48,,
605169,,11.29,,
605183,,19.8,,
605199,,9.21,,
605222,,15.89,,
605266,,21.57,,
605296,,35.7,,
605318,,27.51,,
605333,,32.5,,
605339,,17.17,,
605358,,23.38,,
605368,,10.17,,
605369,,19.77,,
605377,,9.21,,
605507,,21.12,,
605598,,26.36,,
830832,,8.95,,
830946,,11.83,,
830964,,9.56,,
831175,,17.63,,
831195,,18.88,,
831304,,15.96,,
831305,,23.73,,
831396,,12.63,,
831768,,11.89,,
831855,,21.57,,
831856,,22.43,,
832023,,4.91,,
832089,,17.18,,
832110,,38.95,,
832175,,13.69,,
832471,,16.27,,
832566,,14.29,,
832651,,31.32,,
832735,,36.27,,
832802,,18.7,,
833230,,16.84,,
833266,,11.41,,
833455,,11.29,,
833509,,25.76,,
833523,,26.0,,
833751,,19.8,,
834014,,14.45,,
834407,,19.66,,
834599,,25.0,,
834950,,25.63,,
835174,,82.27,,
835185,,23.04,,
835508,,33.89,,
835579,,30.62,,
836149,,17.33,,
836239,,35.78,,
836260,,15.52,,
836395,,15.1,,
836414,,15.41,,
836419,,15.85,,
836422,,14.67,,
836433,,7.76,,
836504,,27.54,,
836547,,25.13,,
836826,,12.74,,
837046,,17.98,,
838030,,7.95,,
838171,,17.93,,
838275,,10.54,,
839729,,9.8,,
839946,,10.32,,
870204,,23.47,,
870508,,22.03,,
870656,,18.55,,
871263,,24.03,,
871553,,10.35,,
871857,,19.72,,
872541,,17.36,,
872931,,19.09,,
873339,,11.32,,
873527,,22.38,,
873679,,22.08,,
873690,,25.55,,
873706,,31.21,,
920008,,39.5,,
920016,,26.4,,
920019,,26.43,,
920099,,33.76,,
920111,,29.64,,
920118,,29.06,,
