股票代码,现价,昨收,策略数量,策略名称
603590,,43.91,1,strategy_plate_breakout_post_close
603719,,13.71,1,strategy_plate_breakout_post_close
603778,,4.99,1,strategy_plate_breakout_post_close
603829,,18.07,1,strategy_plate_breakout_post_close
603922,,19.28,1,strategy_plate_breakout_post_close
605366,,7.72,1,strategy_plate_breakout_post_close
830879,,19.07,1,strategy_plate_breakout_post_close
835305,,16.33,1,strategy_plate_breakout_post_close
871970,,10.22,1,strategy_plate_breakout_post_close
002739,,11.61,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
000596,,138.59,1,strategy_ma_convergence_start
002001,,21.82,1,strategy_ma_convergence_start
002215,,10.5,1,strategy_ma_convergence_start
002290,,30.75,1,strategy_ma_convergence_start
002920,,101.96,1,strategy_ma_convergence_start
600609,,5.36,1,strategy_ma_convergence_start
603103,,16.99,1,strategy_ma_convergence_start
603816,,25.23,1,strategy_ma_convergence_start
000975,,18.77,1,strategy_box_bottom_rebound
002595,,58.31,1,strategy_box_bottom_rebound
600989,,15.6,1,strategy_box_bottom_rebound
603337,,35.12,1,strategy_box_bottom_rebound
603379,,45.38,1,strategy_box_bottom_rebound
603699,,29.68,1,strategy_box_bottom_rebound
605499,,289.85,1,strategy_box_bottom_rebound
689009,,58.31,1,strategy_box_bottom_rebound
