股票代码,现价,昨收,策略数量,策略名称
603878,,5.88,1,strategy_plate_breakout_post_close
605077,,17.55,1,strategy_plate_breakout_post_close
833394,,46.9,1,strategy_plate_breakout_post_close
835857,,7.76,1,strategy_plate_breakout_post_close
835985,,10.73,1,strategy_plate_breakout_post_close
836149,,16.33,1,strategy_plate_breakout_post_close
836414,,15.18,1,strategy_plate_breakout_post_close
838402,,10.93,1,strategy_plate_breakout_post_close
920167,,20.85,1,strategy_plate_breakout_post_close
002592,,6.68,1,strategy_macd_divergent_gold_cross
603103,,16.27,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
002170,,10.8,1,strategy_ma_convergence_start
002714,,42.57,1,strategy_ma_convergence_start
600609,,5.3,1,strategy_ma_convergence_start
600989,,16.38,1,strategy_ma_convergence_start
601126,,16.51,1,strategy_ma_convergence_start
603129,,220.48,1,strategy_ma_convergence_start
603202,,97.58,1,strategy_ma_convergence_start
603529,,35.15,1,strategy_ma_convergence_start
001255,,35.16,3,"strategy_check_breakout_batch, strategy_top_gainers, strategy_plate_breakout_post_close"
603316,,10.88,3,"strategy_check_breakout_batch, strategy_top_gainers, strategy_plate_breakout_post_close"
001269,,28.12,2,"strategy_check_breakout_batch, strategy_plate_breakout_post_close"
002871,,11.88,2,"strategy_check_breakout_batch, strategy_plate_breakout_post_close"
002992,,69.21,2,"strategy_check_breakout_batch, strategy_plate_breakout_post_close"
603337,,35.92,2,"strategy_box_bottom_rebound, strategy_ma_convergence_start"
000596,,132.91,1,strategy_box_bottom_rebound
002215,,10.26,1,strategy_box_bottom_rebound
002595,,58.67,1,strategy_box_bottom_rebound
603699,,30.62,1,strategy_box_bottom_rebound
605499,,310.08,1,strategy_box_bottom_rebound
