股票代码,现价,昨收,策略数量,策略名称
600740,,3.61,1,strategy_ma_convergence_start
601018,,3.61,1,strategy_box_bottom_rebound
000863,,3.63,1,strategy_box_bottom_rebound
600300,,3.66,1,strategy_ma_convergence_start
600939,,3.67,1,strategy_plate_breakout_post_close
600716,,3.68,1,strategy_ma_convergence_start
600595,,3.69,1,strategy_box_bottom_rebound
600782,,3.7,1,strategy_box_bottom_rebound
000036,,3.73,3,"strategy_plate_breakout_post_close, strategy_consolidation_breakout_preparation, strategy_ma_convergence_start"
600219,,3.74,1,strategy_ma_convergence_start
002067,,3.76,1,strategy_ma_convergence_start
000761,,3.76,1,strategy_box_bottom_rebound
600425,,3.79,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
601515,,3.79,1,strategy_box_bottom_rebound
002551,,3.8,1,strategy_ma_convergence_start
600664,,3.81,1,strategy_ma_convergence_start
000750,,3.83,1,strategy_ma_convergence_start
002154,,3.83,1,strategy_ma_convergence_start
000796,,3.83,2,"strategy_consolidation_breakout_preparation, strategy_ma_convergence_start"
601616,,3.84,1,strategy_ma_convergence_start
600248,,3.85,1,strategy_ma_convergence_start
600121,,3.86,1,strategy_ma_convergence_start
000698,,3.86,2,"strategy_consolidation_breakout_preparation, strategy_ma_convergence_start"
002716,,3.89,2,"strategy_plate_breakout_post_close, strategy_consolidation_breakout_preparation"
002548,,3.9,1,strategy_ma_convergence_start
000637,,3.93,1,strategy_ma_convergence_start
002375,,3.93,1,strategy_ma_convergence_start
000725,,3.94,1,strategy_ma_convergence_start
601375,,3.94,1,strategy_ma_convergence_start
002775,,3.95,3,"strategy_plate_breakout_post_close, strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
600491,,3.97,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
600361,,3.98,1,strategy_ma_convergence_start
601162,,3.98,1,strategy_ma_convergence_start
000949,,3.98,1,strategy_box_bottom_rebound
000965,,3.99,1,strategy_ma_convergence_start
002160,,3.99,1,strategy_ma_convergence_start
601818,,4.0,1,strategy_ma_convergence_start
601113,,4.0,1,strategy_box_bottom_rebound
601000,,4.05,1,strategy_box_bottom_rebound
002385,,4.06,1,strategy_ma_convergence_start
600863,,4.13,1,strategy_ma_convergence_start
000055,,4.16,1,strategy_ma_convergence_start
002634,,4.17,1,strategy_macd_divergent_gold_cross
603183,,4.17,1,strategy_ma_convergence_start
600282,,4.17,1,strategy_box_bottom_rebound
000900,,4.18,1,strategy_ma_convergence_start
002641,,4.18,1,strategy_ma_convergence_start
603188,,4.18,1,strategy_ma_convergence_start
600507,,4.18,1,strategy_box_bottom_rebound
601096,,4.21,1,strategy_box_bottom_rebound
002004,,4.22,1,strategy_ma_convergence_start
600369,,4.22,1,strategy_ma_convergence_start
601568,,4.22,1,strategy_ma_convergence_start
002145,,4.22,1,strategy_box_bottom_rebound
600310,,4.22,1,strategy_box_bottom_rebound
600075,,4.23,1,strategy_ma_convergence_start
600649,,4.23,1,strategy_box_bottom_rebound
603616,,4.24,1,strategy_consolidation_breakout_preparation
601678,,4.25,1,strategy_ma_convergence_start
600824,,4.27,1,strategy_box_bottom_rebound
002424,,4.28,1,strategy_ma_convergence_start
600488,,4.28,1,strategy_ma_convergence_start
600905,,4.28,1,strategy_box_bottom_rebound
000723,,4.3,1,strategy_ma_convergence_start
002524,,4.33,1,strategy_ma_convergence_start
002628,,4.33,1,strategy_ma_convergence_start
000035,,4.35,1,strategy_box_bottom_rebound
002175,,4.35,1,strategy_box_bottom_rebound
600800,,4.36,2,"strategy_top_gainers, strategy_macd_divergent_gold_cross"
002702,,4.36,1,strategy_ma_convergence_start
600578,,4.38,1,strategy_ma_convergence_start
601608,,4.39,1,strategy_box_bottom_rebound
600063,,4.41,1,strategy_ma_convergence_start
002429,,4.42,1,strategy_ma_convergence_start
600368,,4.42,1,strategy_box_bottom_rebound
601989,,4.45,1,strategy_ma_convergence_start
000401,,4.49,1,strategy_box_bottom_rebound
601068,,4.5,1,strategy_ma_convergence_start
600572,,4.51,1,strategy_ma_convergence_start
600717,,4.53,1,strategy_box_bottom_rebound
002687,,4.54,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
600035,,4.55,1,strategy_ma_convergence_start
600604,,4.56,1,strategy_ma_convergence_start
600395,,4.56,1,strategy_box_bottom_rebound
600217,,4.57,1,strategy_ma_convergence_start
600490,,4.59,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
000060,,4.59,1,strategy_ma_convergence_start
002062,,4.59,1,strategy_box_bottom_rebound
002330,,4.61,1,strategy_ma_convergence_start
000514,,4.62,1,strategy_ma_convergence_start
600795,,4.62,1,strategy_ma_convergence_start
002408,,4.65,1,strategy_ma_convergence_start
000883,,4.65,1,strategy_box_bottom_rebound
000932,,4.66,1,strategy_box_bottom_rebound
002386,,4.67,1,strategy_ma_convergence_start
600586,,4.69,1,strategy_box_bottom_rebound
000012,,4.7,1,strategy_ma_convergence_start
002713,,4.7,1,strategy_box_bottom_rebound
600165,,4.71,1,strategy_box_bottom_rebound
002562,,4.74,1,strategy_ma_convergence_start
000955,,4.76,1,strategy_ma_convergence_start
600333,,4.76,1,strategy_ma_convergence_start
600502,,4.76,1,strategy_ma_convergence_start
601118,,4.77,2,"strategy_consolidation_breakout_preparation, strategy_ma_convergence_start"
000966,,4.77,1,strategy_box_bottom_rebound
002567,,4.8,1,strategy_ma_convergence_start
002398,,4.82,1,strategy_ma_convergence_start
002494,,4.86,1,strategy_ma_convergence_start
002863,,4.86,1,strategy_box_bottom_rebound
601669,,4.88,3,"strategy_consolidation_breakout_preparation, strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
600325,,4.9,1,strategy_box_bottom_rebound
000782,,4.92,1,strategy_box_bottom_rebound
000016,,4.93,1,strategy_box_bottom_rebound
002225,,4.94,1,strategy_box_bottom_rebound
002659,,4.95,1,strategy_ma_convergence_start
600517,,4.96,1,strategy_ma_convergence_start
600510,,4.98,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
600854,,5.0,1,strategy_ma_convergence_start
002513,,5.03,1,strategy_ma_convergence_start
600399,,5.06,1,strategy_box_bottom_rebound
000755,,5.07,1,strategy_ma_convergence_start
000683,,5.09,1,strategy_ma_convergence_start
002585,,5.11,1,strategy_ma_convergence_start
000753,,5.11,2,"strategy_box_bottom_rebound, strategy_ma_convergence_start"
600929,,5.14,2,"strategy_ma_convergence_start, strategy_macd_divergent_gold_cross"
002059,,5.17,1,strategy_ma_convergence_start
600722,,5.17,1,strategy_ma_convergence_start
002479,,5.18,1,strategy_ma_convergence_start
002538,,5.19,1,strategy_ma_convergence_start
002044,,5.2,1,strategy_box_bottom_rebound
000557,,5.21,1,strategy_box_bottom_rebound
601636,,5.22,1,strategy_box_bottom_rebound
600609,,5.23,1,strategy_box_bottom_rebound
600704,,5.27,1,strategy_ma_convergence_start
600497,,5.27,2,"strategy_consolidation_breakout_preparation, strategy_ma_convergence_start"
002360,,5.28,1,strategy_ma_convergence_start
600979,,5.29,1,strategy_box_bottom_rebound
601216,,5.31,1,strategy_box_bottom_rebound
002563,,5.32,1,strategy_box_bottom_rebound
600620,,5.33,1,strategy_ma_convergence_start
600163,,5.34,1,strategy_box_bottom_rebound
600998,,5.35,1,strategy_ma_convergence_start
002226,,5.36,1,strategy_ma_convergence_start
601658,,5.36,1,strategy_ma_convergence_start
000597,,5.37,1,strategy_ma_convergence_start
002419,,5.38,1,strategy_box_bottom_rebound
600390,,5.39,1,strategy_ma_convergence_start
