股票代码,现价,昨收,策略数量,策略名称
002379,,12.34,1,strategy_plate_breakout_post_close
002396,,21.38,1,strategy_plate_breakout_post_close
002579,,12.65,1,strategy_plate_breakout_post_close
002689,,3.89,1,strategy_plate_breakout_post_close
002706,,9.0,1,strategy_plate_breakout_post_close
002709,,17.82,1,strategy_plate_breakout_post_close
002806,,13.15,1,strategy_plate_breakout_post_close
003015,,17.37,1,strategy_plate_breakout_post_close
301067,,32.86,1,strategy_plate_breakout_post_close
301099,,45.1,1,strategy_plate_breakout_post_close
301100,,17.51,1,strategy_plate_breakout_post_close
301122,,21.18,1,strategy_plate_breakout_post_close
301153,,26.41,1,strategy_plate_breakout_post_close
301165,,56.08,1,strategy_plate_breakout_post_close
301217,,12.88,1,strategy_plate_breakout_post_close
301221,,52.84,1,strategy_plate_breakout_post_close
301268,,19.14,1,strategy_plate_breakout_post_close
301339,,17.19,1,strategy_plate_breakout_post_close
301359,,19.94,1,strategy_plate_breakout_post_close
301421,,79.9,1,strategy_plate_breakout_post_close
301487,,22.44,1,strategy_plate_breakout_post_close
600110,,6.24,1,strategy_plate_breakout_post_close
600206,,19.7,1,strategy_plate_breakout_post_close
600666,,3.02,1,strategy_plate_breakout_post_close
600710,,10.03,1,strategy_plate_breakout_post_close
600955,,14.57,1,strategy_plate_breakout_post_close
600967,,14.78,1,strategy_plate_breakout_post_close
601311,,9.03,1,strategy_plate_breakout_post_close
601519,,9.57,1,strategy_plate_breakout_post_close
603025,,13.3,1,strategy_plate_breakout_post_close
603026,,37.61,1,strategy_plate_breakout_post_close
603051,,27.95,1,strategy_plate_breakout_post_close
603200,,42.2,1,strategy_plate_breakout_post_close
603212,,11.95,1,strategy_plate_breakout_post_close
603399,,9.39,1,strategy_plate_breakout_post_close
603527,,10.79,1,strategy_plate_breakout_post_close
603612,,18.0,1,strategy_plate_breakout_post_close
603659,,18.2,1,strategy_plate_breakout_post_close
603663,,25.29,1,strategy_plate_breakout_post_close
603958,,20.34,1,strategy_plate_breakout_post_close
605319,,34.68,1,strategy_plate_breakout_post_close
832978,,26.0,1,strategy_plate_breakout_post_close
835237,,24.88,1,strategy_plate_breakout_post_close
873152,,20.12,1,strategy_plate_breakout_post_close
601126,,16.14,1,strategy_macd_divergent_gold_cross
603529,,34.07,1,strategy_macd_divergent_gold_cross
600660,,57.47,1,strategy_ma_convergence_start
603103,,16.09,1,strategy_ma_convergence_start
603202,,97.52,1,strategy_ma_convergence_start
603486,,54.16,1,strategy_ma_convergence_start
603893,,146.41,1,strategy_ma_convergence_start
605499,,321.59,1,strategy_ma_convergence_start
603337,,36.6,2,"strategy_box_bottom_rebound, strategy_ma_convergence_start"
000333,,72.8,1,strategy_box_bottom_rebound
000975,,18.92,1,strategy_box_bottom_rebound
002001,,21.5,1,strategy_box_bottom_rebound
002648,,16.27,1,strategy_box_bottom_rebound
600285,,22.6,1,strategy_box_bottom_rebound
600988,,25.6,1,strategy_box_bottom_rebound
603379,,45.35,1,strategy_box_bottom_rebound
